timestamp,symbol,side,grade,qty,entry,stop,target,risk_pct,risk_dollars,reason,order_id
2026-07-31T00:07:31.025991,GOOGL,short,A+,276,331.23,336.51,321.09000000000003,1.59,1457.28,ORB short breakdown (range=1.53% vol=2.4x trend_str=3.9%),f4447a49-8457-4d8d-b922-973585b069b1
2026-07-31T00:30:35.354204,IWM,short,A,224,289.75,291.71,285.9100000000001,0.47,439.04,ORB short breakdown (range=0.66% vol=2.6x trend_str=1.2%),b4501d89-c54e-4210-b84d-c39f24cb1300
